DESTINATION,COMMERCIAL FLAG,CITY,REGION,COUNTRY,FLIGH DIRECTION,FLIGHT TYPE,DATE,DATE YEAR,DATE HALF YEAR,DATE YEAR QUARTER,DATE YEAR MONTH,NBR OF PASSENGERS,CARGO WEIGHT,NBR OF FLIGHTS,SEAT CAPACITY
Trabzon,Commercial,Trabzon,,Turkey,Outgoing,Non Scheduled,2010.07.01,2010,2010H2,2010Q3,201007,186,0,2,280
Trabzon,Commercial,Trabzon,,Turkey,Incoming,Non Scheduled,2009.09.01,2009,2009H2,2009Q3,200909,0,0,1,0
Trabzon,Commercial,Trabzon,,Turkey,Incoming,Non Scheduled,2009.12.01,2009,2009H2,2009Q4,200912,64,0,1,140
Trabzon,Commercial,Trabzon,,Turkey,Incoming,Non Scheduled,2010.07.01,2010,2010H2,2010Q3,201007,37,0,4,560
Trabzon,Commercial,Trabzon,,Turkey,Incoming,Non Scheduled,2010.02.01,2010,2010H1,2010Q1,201002,0,0,1,145
Trabzon,Commercial,Trabzon,,Turkey,Incoming,Non Scheduled,2009.04.01,2009,2009H1,2009Q2,200904,0,17800,1,0
Trabzon,Commercial,Trabzon,,Turkey,Incoming,Non Scheduled,2010.06.01,2010,2010H1,2010Q2,201006,165,0,4,605
Trabzon,Commercial,Trabzon,,Turkey,Outgoing,Non Scheduled,2011.09.01,2011,2011H2,2011Q3,201109,0,0,1,0
Trabzon,Commercial,Trabzon,,Turkey,Outgoing,Non Scheduled,2010.06.01,2010,2010H1,2010Q2,201006,211,0,3,450
Trabzon,Commercial,Trabzon,,Turkey,Outgoing,Non Scheduled,2010.03.01,2010,2010H1,2010Q1,201003,144,0,1,144
Trabzon,Commercial,Trabzon,,Turkey,Incoming,Non Scheduled,2010.08.01,2010,2010H2,2010Q3,201008,187,0,2,280
Trabzon,Commercial,Trabzon,,Turkey,Incoming,Non Scheduled,2010.01.01,2010,2010H1,2010Q1,201001,0,0,3,420
Trabzon,Commercial,Trabzon,,Turkey,Incoming,Non Scheduled,2010.03.01,2010,2010H1,2010Q1,201003,0,0,2,288
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2011.01.01,2011,2011H1,2011Q1,201101,999,0,8,1440
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2007.06.01,2007,2007H1,2007Q2,200706,1337,0,13,1760
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2007.08.01,2007,2007H2,2007Q3,200708,1676,0,14,2072
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2009.04.01,2009,2009H1,2009Q2,200904,1876,0,13,2340
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2011.01.01,2011,2011H1,2011Q1,201101,699,0,8,1440
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2008.07.01,2008,2008H2,2008Q3,200807,520,0,4,720
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2008.08.01,2008,2008H2,2008Q3,200808,1808,0,13,2340
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2009.05.01,2009,2009H1,2009Q2,200905,1064,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2009.04.01,2009,2009H1,2009Q2,200904,1839,0,13,2340
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2009.06.01,2009,2009H1,2009Q2,200906,1263,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Non Scheduled,2008.10.01,2008,2008H2,2008Q4,200810,0,0,1,180
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2008.11.01,2008,2008H2,2008Q4,200811,776,0,9,1620
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2010.03.01,2010,2010H1,2010Q1,201003,1259,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2008.10.01,2008,2008H2,2008Q4,200810,381,0,10,1596
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2009.02.01,2009,2009H1,2009Q1,200902,639,0,8,1440
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2010.07.01,2010,2010H2,2010Q3,201007,1167,0,8,1440
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2007.05.01,2007,2007H1,2007Q2,200705,1301,0,13,1755
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2007.09.01,2007,2007H2,2007Q3,200709,1319,0,12,1788
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2009.09.01,2009,2009H2,2009Q3,200909,1244,0,9,1620
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2009.12.01,2009,2009H2,2009Q4,200912,1266,0,10,1800
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2007.07.01,2007,2007H2,2007Q3,200707,1373,0,13,1811
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2009.03.01,2009,2009H1,2009Q1,200903,1179,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2009.10.01,2009,2009H2,2009Q4,200910,1228,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2010.08.01,2010,2010H2,2010Q3,201008,1366,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2010.05.01,2010,2010H1,2010Q2,201005,1009,0,9,1620
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2012.06.01,2012,2012H1,2012Q2,201206,1373,0,13,2457
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2011.02.01,2011,2011H1,2011Q1,201102,342,0,3,540
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2009.11.01,2009,2009H2,2009Q4,200911,1071,0,8,1440
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2010.09.01,2010,2010H2,2010Q3,201009,1223,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2008.12.01,2008,2008H2,2008Q4,200812,193,0,7,1260
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2009.09.01,2009,2009H2,2009Q3,200909,1220,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2009.12.01,2009,2009H2,2009Q4,200912,1429,0,10,1800
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2007.03.01,2007,2007H1,2007Q1,200703,203,0,3,405
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2009.05.01,2009,2009H1,2009Q2,200905,1042,0,9,1620
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2009.06.01,2009,2009H1,2009Q2,200906,1328,0,9,1620
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2010.11.01,2010,2010H2,2010Q4,201011,1026,0,8,1440
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2009.08.01,2009,2009H2,2009Q3,200908,1367,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2007.08.01,2007,2007H2,2007Q3,200708,1455,0,14,2072
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2008.09.01,2008,2008H2,2008Q3,200809,932,0,10,1800
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2010.06.01,2010,2010H1,2010Q2,201006,1141,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2010.02.01,2010,2010H1,2010Q1,201002,1049,0,8,1440
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2010.01.01,2010,2010H1,2010Q1,201001,929,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Non Scheduled,2010.04.01,2010,2010H1,2010Q2,201004,0,0,1,50
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2012.03.01,2012,2012H1,2012Q1,201203,143,0,3,567
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2007.07.01,2007,2007H2,2007Q3,200707,1514,0,13,1811
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2007.04.01,2007,2007H1,2007Q2,200704,1381,0,13,1755
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2008.08.01,2008,2008H2,2008Q3,200808,1887,0,13,2340
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2008.09.01,2008,2008H2,2008Q3,200809,1370,0,10,1800
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2008.12.01,2008,2008H2,2008Q4,200812,870,0,8,1440
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2008.10.01,2008,2008H2,2008Q4,200810,1061,0,8,1440
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2009.02.01,2009,2009H1,2009Q1,200902,1013,0,8,1440
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2010.07.01,2010,2010H2,2010Q3,201007,1226,0,8,1440
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2010.06.01,2010,2010H1,2010Q2,201006,1307,0,9,1620
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2010.05.01,2010,2010H1,2010Q2,201005,1089,0,9,1620
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2010.10.01,2010,2010H2,2010Q4,201010,1068,0,8,1440
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2010.04.01,2010,2010H1,2010Q2,201004,1517,0,11,1980
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2012.05.01,2012,2012H1,2012Q2,201205,1373,0,14,2646
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2012.04.01,2012,2012H1,2012Q2,201204,1284,0,12,2268
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2012.03.01,2012,2012H1,2012Q1,201203,244,0,3,567
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2011.02.01,2011,2011H1,2011Q1,201102,361,0,3,540
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2007.04.01,2007,2007H1,2007Q2,200704,1071,0,13,1755
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2007.03.01,2007,2007H1,2007Q1,200703,230,0,3,405
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2009.01.01,2009,2009H1,2009Q1,200901,484,0,10,1800
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2010.09.01,2010,2010H2,2010Q3,201009,1193,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2010.03.01,2010,2010H1,2010Q1,201003,1224,0,9,1620
Treviso,Commercial,Treviso,,Italy,Outgoing,Non Scheduled,2010.04.01,2010,2010H1,2010Q2,201004,28,0,1,50
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2012.04.01,2012,2012H1,2012Q2,201204,1314,0,12,2268
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2009.01.01,2009,2009H1,2009Q1,200901,954,0,9,1620
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2008.07.01,2008,2008H2,2008Q3,200807,531,0,4,720
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2009.03.01,2009,2009H1,2009Q1,200903,1210,0,9,1620
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2009.10.01,2009,2009H2,2009Q4,200910,1247,0,9,1620
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2010.08.01,2010,2010H2,2010Q3,201008,1327,0,9,1620
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2010.02.01,2010,2010H1,2010Q1,201002,1041,0,8,1440
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2012.06.01,2012,2012H1,2012Q2,201206,1381,0,13,2457
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2007.05.01,2007,2007H1,2007Q2,200705,1080,0,13,1755
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2007.06.01,2007,2007H1,2007Q2,200706,1072,0,13,1760
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2007.09.01,2007,2007H2,2007Q3,200709,995,0,12,1788
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2008.11.01,2008,2008H2,2008Q4,200811,308,0,9,1620
Treviso,Commercial,Treviso,,Italy,Outgoing,Non Scheduled,2007.03.01,2007,2007H1,2007Q1,200703,0,0,1,30
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2012.05.01,2012,2012H1,2012Q2,201205,1398,0,14,2646
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2009.07.01,2009,2009H2,2009Q3,200907,1231,8499,9,1440
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2010.12.01,2010,2010H2,2010Q4,201012,1087,0,9,1620
Treviso,Commercial,Treviso,,Italy,Outgoing,Scheduled,2010.01.01,2010,2010H1,2010Q1,201001,1154,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2009.07.01,2009,2009H2,2009Q3,200907,1233,0,8,1440
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2010.11.01,2010,2010H2,2010Q4,201011,1032,0,8,1440
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2009.11.01,2009,2009H2,2009Q4,200911,1023,0,8,1440
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2009.08.01,2009,2009H2,2009Q3,200908,1267,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2010.12.01,2010,2010H2,2010Q4,201012,1180,0,9,1620
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2010.10.01,2010,2010H2,2010Q4,201010,1123,0,8,1440
Treviso,Commercial,Treviso,,Italy,Incoming,Scheduled,2010.04.01,2010,2010H1,2010Q2,201004,1296,0,11,1980
Trieszt,Commercial,Triest,,Italy,Incoming,Scheduled,2008.09.01,2008,2008H2,2008Q3,200809,256,0,6,894
Trieszt,Commercial,Triest,,Italy,Outgoing,Non Scheduled,2010.06.01,2010,2010H1,2010Q2,201006,267,0,2,340
Trieszt,Commercial,Triest,,Italy,Incoming,Non Scheduled,2010.05.01,2010,2010H1,2010Q2,201005,274,0,2,340
Trieszt,Commercial,Triest,,Italy,Outgoing,Scheduled,2008.06.01,2008,2008H1,2008Q2,200806,357,0,7,1043
Trieszt,Commercial,Triest,,Italy,Incoming,Non Scheduled,2009.02.01,2009,2009H1,2009Q1,200902,0,0,1,180
Trieszt,Commercial,Triest,,Italy,Incoming,Scheduled,2008.07.01,2008,2008H2,2008Q3,200807,452,0,9,1341
Trieszt,Commercial,Triest,,Italy,Incoming,Scheduled,2008.08.01,2008,2008H2,2008Q3,200808,482,0,9,1341
Trieszt,Commercial,Triest,,Italy,Incoming,Scheduled,2008.06.01,2008,2008H1,2008Q2,200806,217,0,7,1043
Trieszt,Commercial,Triest,,Italy,Outgoing,Scheduled,2008.09.01,2008,2008H2,2008Q3,200809,236,0,6,894
Trieszt,Commercial,Triest,,Italy,Outgoing,Scheduled,2008.07.01,2008,2008H2,2008Q3,200807,470,0,9,1341
Trieszt,Commercial,Triest,,Italy,Outgoing,Scheduled,2008.08.01,2008,2008H2,2008Q3,200808,501,0,9,1341
Tripoli,Commercial,Tripoli,,Lybia,Outgoing,Non Scheduled,2011.02.01,2011,2011H1,2011Q1,201102,24,0,1,180
Tripoli,Commercial,Tripoli,,Lybia,Incoming,Non Scheduled,2011.02.01,2011,2011H1,2011Q1,201102,100,0,1,180
Trollhattan,Commercial,Trollhattan,,Sweden,Outgoing,Non Scheduled,2010.04.01,2010,2010H1,2010Q2,201004,0,0,1,0
Tromso,Commercial,Tromso,,Norway,Incoming,Non Scheduled,2011.07.01,2011,2011H2,2011Q3,201107,130,0,2,255
Tromso,Commercial,Tromso,,Norway,Outgoing,Non Scheduled,2011.07.01,2011,2011H2,2011Q3,201107,122,0,2,255
Trondheim,Commercial,Trondheim,,Norway,Incoming,Non Scheduled,2007.04.01,2007,2007H1,2007Q2,200704,0,0,1,189
Trondheim,Commercial,Trondheim,,Norway,Outgoing,Non Scheduled,2011.10.01,2011,2011H2,2011Q4,201110,147,0,1,148
Trondheim,Commercial,Trondheim,,Norway,Incoming,Non Scheduled,2011.10.01,2011,2011H2,2011Q4,201110,0,0,1,140
Tulcea,Commercial,Tulcea,,Romania,Outgoing,Non Scheduled,2007.05.01,2007,2007H1,2007Q2,200705,11,0,1,50
Tunisz,Commercial,Tunis,,Tunesia,Outgoing,Non Scheduled,2011.02.01,2011,2011H1,2011Q1,201102,0,0,1,0
Tunisz,Commercial,Tunis,,Tunesia,Outgoing,Non Scheduled,2008.10.01,2008,2008H2,2008Q4,200810,0,0,1,161
Tunisz,Commercial,Tunis,,Tunesia,Outgoing,Non Scheduled,2009.05.01,2009,2009H1,2009Q2,200905,0,460,1,0
Tunisz,Commercial,Tunis,,Tunesia,Incoming,Non Scheduled,2012.04.01,2012,2012H1,2012Q2,201204,276,0,4,320
Tunisz,Commercial,Tunis,,Tunesia,Incoming,Non Scheduled,2012.02.01,2012,2012H1,2012Q1,201202,171,0,4,324
Tunisz,Commercial,Tunis,,Tunesia,Incoming,Non Scheduled,2010.06.01,2010,2010H1,2010Q2,201006,0,0,1,177
Tunisz,Commercial,Tunis,,Tunesia,Outgoing,Non Scheduled,2010.11.01,2010,2010H2,2010Q4,201011,0,0,1,174
Tunisz,Commercial,Tunis,,Tunesia,Outgoing,Non Scheduled,2011.04.01,2011,2011H1,2011Q2,201104,64,0,1,126
Tunisz,Commercial,Tunis,,Tunesia,Outgoing,Non Scheduled,2012.02.01,2012,2012H1,2012Q1,201202,250,0,4,324
Tunisz,Commercial,Tunis,,Tunesia,Outgoing,Non Scheduled,2012.03.01,2012,2012H1,2012Q1,201203,274,0,5,400
Tunisz,Commercial,Tunis,,Tunesia,Outgoing,Non Scheduled,2011.12.01,2011,2011H2,2011Q4,201112,0,0,1,0
Tunisz,Commercial,Tunis,,Tunesia,Outgoing,Non Scheduled,2011.11.01,2011,2011H2,2011Q4,201111,117,0,2,230
Tunisz,Commercial,Tunis,,Tunesia,Outgoing,Non Scheduled,2008.09.01,2008,2008H2,2008Q3,200809,0,0,1,0
Tunisz,Commercial,Tunis,,Tunesia,Incoming,Non Scheduled,2011.12.01,2011,2011H2,2011Q4,201112,56,0,1,86
Tunisz,Commercial,Tunis,,Tunesia,Incoming,Non Scheduled,2009.08.01,2009,2009H2,2009Q3,200908,102,0,1,174
Tunisz,Commercial,Tunis,,Tunesia,Outgoing,Non Scheduled,2012.05.01,2012,2012H1,2012Q2,201205,329,0,4,330
Tunisz,Commercial,Tunis,,Tunesia,Outgoing,Non Scheduled,2012.04.01,2012,2012H1,2012Q2,201204,319,0,4,320
Tunisz,Commercial,Tunis,,Tunesia,Incoming,Non Scheduled,2012.06.01,2012,2012H1,2012Q2,201206,1,0,1,80
Tunisz,Commercial,Tunis,,Tunesia,Incoming,Non Scheduled,2012.05.01,2012,2012H1,2012Q2,201205,246,0,5,494
Tunisz,Commercial,Tunis,,Tunesia,Incoming,Non Scheduled,2011.11.01,2011,2011H2,2011Q4,201111,169,0,2,230
Tunisz,Commercial,Tunis,,Tunesia,Incoming,Non Scheduled,2011.04.01,2011,2011H1,2011Q2,201104,111,0,1,126
Tunisz,Commercial,Tunis,,Tunesia,Incoming,Non Scheduled,2008.06.01,2008,2008H1,2008Q2,200806,0,0,1,163
Tunisz,Commercial,Tunis,,Tunesia,Outgoing,Non Scheduled,2011.01.01,2011,2011H1,2011Q1,201101,0,0,1,0
Tunisz,Commercial,Tunis,,Tunesia,Outgoing,Non Scheduled,2009.08.01,2009,2009H2,2009Q3,200908,102,0,1,174
Tunisz,Commercial,Tunis,,Tunesia,Incoming,Non Scheduled,2012.03.01,2012,2012H1,2012Q1,201203,284,0,5,400
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2011.07.01,2011,2011H2,2011Q3,201107,1381,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2011.05.01,2011,2011H1,2011Q2,201105,1172,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2011.03.01,2011,2011H1,2011Q1,201103,1113,0,8,1440
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2010.04.01,2010,2010H1,2010Q2,201004,696,0,6,1080
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2010.02.01,2010,2010H1,2010Q1,201002,328,0,5,900
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2011.07.01,2011,2011H2,2011Q3,201107,1407,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2011.06.01,2011,2011H1,2011Q2,201106,1200,0,8,1440
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2010.09.01,2010,2010H2,2010Q3,201009,1322,0,11,1980
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2011.04.01,2011,2011H1,2011Q2,201104,1289,0,9,1620
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2010.12.01,2010,2010H2,2010Q4,201012,1292,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2012.04.01,2012,2012H1,2012Q2,201204,1076,0,8,1440
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2011.09.01,2011,2011H2,2011Q3,201109,707,0,5,900
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2011.02.01,2011,2011H1,2011Q1,201102,913,0,8,1440
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2011.08.01,2011,2011H2,2011Q3,201108,1400,0,9,1620
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2010.07.01,2010,2010H2,2010Q3,201007,1528,0,10,1800
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2010.06.01,2010,2010H1,2010Q2,201006,1337,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2012.03.01,2012,2012H1,2012Q1,201203,122,0,1,180
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2010.03.01,2010,2010H1,2010Q1,201003,1141,0,9,1620
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2012.06.01,2012,2012H1,2012Q2,201206,1430,0,9,1620
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2011.03.01,2011,2011H1,2011Q1,201103,1122,0,8,1440
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2010.08.01,2010,2010H2,2010Q3,201008,1745,0,13,2340
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2010.02.01,2010,2010H1,2010Q1,201002,270,0,5,900
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2012.05.01,2012,2012H1,2012Q2,201205,1141,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2011.04.01,2011,2011H1,2011Q2,201104,1236,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2010.10.01,2010,2010H2,2010Q4,201010,1202,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2010.08.01,2010,2010H2,2010Q3,201008,1844,0,13,2340
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2012.03.01,2012,2012H1,2012Q1,201203,148,0,1,180
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2011.09.01,2011,2011H2,2011Q3,201109,683,0,5,900
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2011.05.01,2011,2011H1,2011Q2,201105,1165,0,9,1620
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2010.11.01,2010,2010H2,2010Q4,201011,1001,0,9,1620
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2010.10.01,2010,2010H2,2010Q4,201010,1175,0,9,1620
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2010.05.01,2010,2010H1,2010Q2,201005,1195,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2011.08.01,2011,2011H2,2011Q3,201108,1399,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2010.11.01,2010,2010H2,2010Q4,201011,1060,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2010.06.01,2010,2010H1,2010Q2,201006,1227,0,9,1620
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2010.09.01,2010,2010H2,2010Q3,201009,1400,0,11,1980
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2010.03.01,2010,2010H1,2010Q1,201003,931,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2010.07.01,2010,2010H2,2010Q3,201007,1479,0,10,1800
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2012.05.01,2012,2012H1,2012Q2,201205,1187,0,9,1620
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2011.06.01,2011,2011H1,2011Q2,201106,1203,0,8,1440
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2011.02.01,2011,2011H1,2011Q1,201102,1040,0,8,1440
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2012.06.01,2012,2012H1,2012Q2,201206,1301,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2011.01.01,2011,2011H1,2011Q1,201101,1112,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2010.12.01,2010,2010H2,2010Q4,201012,1058,0,9,1620
Turku,Commercial,Turku,,Finland,Outgoing,Scheduled,2010.05.01,2010,2010H1,2010Q2,201005,1153,0,9,1620
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2012.04.01,2012,2012H1,2012Q2,201204,1029,0,8,1440
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2011.01.01,2011,2011H1,2011Q1,201101,868,0,9,1620
Turku,Commercial,Turku,,Finland,Incoming,Scheduled,2010.04.01,2010,2010H1,2010Q2,201004,644,0,6,1080
Tuzla,Commercial,Tuzla,,Bosnia-Herczegovina,Outgoing,Non Scheduled,2010.03.01,2010,2010H1,2010Q1,201003,0,0,1,144
Tuzla,Commercial,Tuzla,,Bosnia-Herczegovina,Incoming,Non Scheduled,2010.01.01,2010,2010H1,2010Q1,201001,79,0,2,280
Tuzla,Commercial,Tuzla,,Bosnia-Herczegovina,Outgoing,Non Scheduled,2010.01.01,2010,2010H1,2010Q1,201001,0,0,1,140
Tuzla,Commercial,Tuzla,,Bosnia-Herczegovina,Incoming,Non Scheduled,2009.12.01,2009,2009H2,2009Q4,200912,79,0,1,140
Ube,Commercial,Ube,Japan RJ,Japan,Outgoing,Non Scheduled,2007.09.01,2007,2007H2,2007Q3,200709,171,0,1,185
Ube,Commercial,Ube,Japan RJ,Japan,Incoming,Non Scheduled,2007.09.01,2007,2007H2,2007Q3,200709,299,0,2,361
Ulan Ude,Commercial,Ulan Ude,Russia UI,Russia,Outgoing,Non Scheduled,2009.12.01,2009,2009H2,2009Q4,200912,0,951,1,0
Ulianovsk,Commercial,Ulianovsk,Russia UU,Russia,Outgoing,Non Scheduled,2009.06.01,2009,2009H1,2009Q2,200906,0,1383,1,0
Ulianovsk,Commercial,Ulianovsk,Russia UU,Russia,Incoming,Non Scheduled,2010.02.01,2010,2010H1,2010Q1,201002,0,365,2,0
Ulianovsk,Commercial,Ulianovsk,Russia UU,Russia,Outgoing,Non Scheduled,2009.09.01,2009,2009H2,2009Q3,200909,0,1383,1,0
Ulianovsk,Commercial,Ulianovsk,Russia UU,Russia,Incoming,Scheduled,2012.04.01,2012,2012H1,2012Q2,201204,0,0,1,0
Usgorod,Commercial,Uzhgorod,,Ukraine,Outgoing,Scheduled,2009.10.01,2009,2009H2,2009Q4,200910,32,0,9,270
Usgorod,Commercial,Uzhgorod,,Ukraine,Outgoing,Scheduled,2009.12.01,2009,2009H2,2009Q4,200912,33,0,8,240
